areaCode,areaName,areaType,date,age,VaccineRegisterPopulationByVaccinationDate,cumPeopleVaccinatedCompleteByVaccinationDate,newPeopleVaccinatedCompleteByVaccinationDate,cumPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationCompleteCoverageByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage
E06000042,Milton Keynes,utla,2021-05-25,75_79,7410.0,6835.0,2.0,6988.0,1.0,6835.0,2.0,94.3,92.2,92.2
E06000042,Milton Keynes,utla,2021-05-25,80_84,4710.0,4360.0,1.0,4445.0,0.0,4360.0,1.0,94.4,92.6,92.6
E06000042,Milton Keynes,utla,2021-05-25,85_89,2637.0,2431.0,0.0,2511.0,0.0,2431.0,0.0,95.2,92.2,92.2
E06000042,Milton Keynes,utla,2021-05-25,90+,1594.0,1461.0,2.0,1493.0,0.0,1461.0,2.0,93.7,91.7,91.7
E06000042,Milton Keynes,utla,2021-05-24,18_24,23000.0,1750.0,24.0,3639.0,2.0,1750.0,24.0,15.8,7.6,7.6
E06000042,Milton Keynes,utla,2021-05-24,25_29,20763.0,1927.0,35.0,3900.0,1.0,1927.0,35.0,18.8,9.3,9.3
E06000042,Milton Keynes,utla,2021-05-24,30_34,25094.0,2585.0,53.0,6143.0,40.0,2585.0,53.0,24.5,10.3,10.3
E06000042,Milton Keynes,utla,2021-05-24,35_39,26194.0,3373.0,75.0,10373.0,79.0,3373.0,75.0,39.6,12.9,12.9
E06000042,Milton Keynes,utla,2021-05-24,40_44,25223.0,4230.0,76.0,17089.0,30.0,4230.0,76.0,67.8,16.8,16.8
E06000042,Milton Keynes,utla,2021-05-24,45_49,22233.0,4768.0,74.0,16778.0,12.0,4768.0,74.0,75.5,21.4,21.4
E06000042,Milton Keynes,utla,2021-05-24,50_54,20906.0,7312.0,312.0,17187.0,9.0,7312.0,312.0,82.2,35.0,35.0
E06000042,Milton Keynes,utla,2021-05-24,55_59,18383.0,7432.0,412.0,15733.0,13.0,7432.0,412.0,85.6,40.4,40.4
E06000042,Milton Keynes,utla,2021-05-24,60_64,15469.0,8791.0,430.0,13580.0,6.0,8791.0,430.0,87.8,56.8,56.8
E06000042,Milton Keynes,utla,2021-05-24,65_69,12830.0,10702.0,58.0,11636.0,3.0,10702.0,58.0,90.7,83.4,83.4
E06000042,Milton Keynes,utla,2021-05-24,70_74,11525.0,10498.0,14.0,10819.0,0.0,10498.0,14.0,93.9,91.1,91.1
E06000042,Milton Keynes,utla,2021-05-24,75_79,7410.0,6833.0,5.0,6987.0,0.0,6833.0,5.0,94.3,92.2,92.2
E06000042,Milton Keynes,utla,2021-05-24,80_84,4710.0,4359.0,6.0,4445.0,0.0,4359.0,6.0,94.4,92.5,92.5
E06000042,Milton Keynes,utla,2021-05-24,85_89,2637.0,2431.0,5.0,2511.0,0.0,2431.0,5.0,95.2,92.2,92.2
E06000042,Milton Keynes,utla,2021-05-24,90+,1594.0,1459.0,5.0,1493.0,0.0,1459.0,5.0,93.7,91.5,91.5
E06000042,Milton Keynes,utla,2021-05-23,18_24,23000.0,1726.0,16.0,3637.0,2.0,1726.0,16.0,15.8,7.5,7.5
E06000042,Milton Keynes,utla,2021-05-23,25_29,20763.0,1892.0,19.0,3899.0,2.0,1892.0,19.0,18.8,9.1,9.1
E06000042,Milton Keynes,utla,2021-05-23,30_34,25094.0,2532.0,32.0,6103.0,26.0,2532.0,32.0,24.3,10.1,10.1
E06000042,Milton Keynes,utla,2021-05-23,35_39,26194.0,3298.0,39.0,10294.0,49.0,3298.0,39.0,39.3,12.6,12.6
E06000042,Milton Keynes,utla,2021-05-23,40_44,25223.0,4154.0,59.0,17059.0,211.0,4154.0,59.0,67.6,16.5,16.5
E06000042,Milton Keynes,utla,2021-05-23,45_49,22233.0,4694.0,61.0,16766.0,100.0,4694.0,61.0,75.4,21.1,21.1
E06000042,Milton Keynes,utla,2021-05-23,50_54,20906.0,7000.0,258.0,17178.0,25.0,7000.0,258.0,82.2,33.5,33.5
E06000042,Milton Keynes,utla,2021-05-23,55_59,18383.0,7020.0,172.0,15720.0,15.0,7020.0,172.0,85.5,38.2,38.2
E06000042,Milton Keynes,utla,2021-05-23,60_64,15469.0,8361.0,227.0,13574.0,15.0,8361.0,227.0,87.8,54.0,54.0
E06000042,Milton Keynes,utla,2021-05-23,65_69,12830.0,10644.0,23.0,11633.0,4.0,10644.0,23.0,90.7,83.0,83.0
E06000042,Milton Keynes,utla,2021-05-23,70_74,11525.0,10484.0,2.0,10819.0,2.0,10484.0,2.0,93.9,91.0,91.0
E06000042,Milton Keynes,utla,2021-05-23,75_79,7410.0,6828.0,1.0,6987.0,0.0,6828.0,1.0,94.3,92.2,92.2
E06000042,Milton Keynes,utla,2021-05-23,80_84,4710.0,4353.0,0.0,4445.0,0.0,4353.0,0.0,94.4,92.4,92.4
E06000042,Milton Keynes,utla,2021-05-23,85_89,2637.0,2426.0,0.0,2511.0,0.0,2426.0,0.0,95.2,92.0,92.0
E06000042,Milton Keynes,utla,2021-05-23,90+,1594.0,1454.0,0.0,1493.0,0.0,1454.0,0.0,93.7,91.2,91.2
E06000042,Milton Keynes,utla,2021-05-22,18_24,23000.0,1710.0,61.0,3635.0,21.0,1710.0,61.0,15.8,7.4,7.4
E06000042,Milton Keynes,utla,2021-05-22,25_29,20763.0,1873.0,62.0,3897.0,20.0,1873.0,62.0,18.8,9.0,9.0
E06000042,Milton Keynes,utla,2021-05-22,30_34,25094.0,2500.0,118.0,6077.0,231.0,2500.0,118.0,24.2,10.0,10.0
E06000042,Milton Keynes,utla,2021-05-22,35_39,26194.0,3259.0,139.0,10245.0,743.0,3259.0,139.0,39.1,12.4,12.4
E06000042,Milton Keynes,utla,2021-05-22,40_44,25223.0,4095.0,166.0,16848.0,366.0,4095.0,166.0,66.8,16.2,16.2
E06000042,Milton Keynes,utla,2021-05-22,45_49,22233.0,4633.0,135.0,16666.0,72.0,4633.0,135.0,75.0,20.8,20.8
E06000042,Milton Keynes,utla,2021-05-22,50_54,20906.0,6742.0,689.0,17153.0,10.0,6742.0,689.0,82.0,32.2,32.2
E06000042,Milton Keynes,utla,2021-05-22,55_59,18383.0,6848.0,403.0,15705.0,11.0,6848.0,403.0,85.4,37.2,37.2
E06000042,Milton Keynes,utla,2021-05-22,60_64,15469.0,8134.0,454.0,13559.0,7.0,8134.0,454.0,87.7,52.6,52.6
E06000042,Milton Keynes,utla,2021-05-22,65_69,12830.0,10621.0,135.0,11629.0,5.0,10621.0,135.0,90.6,82.8,82.8
E06000042,Milton Keynes,utla,2021-05-22,70_74,11525.0,10482.0,13.0,10817.0,1.0,10482.0,13.0,93.9,91.0,91.0
E06000042,Milton Keynes,utla,2021-05-22,75_79,7410.0,6827.0,2.0,6987.0,0.0,6827.0,2.0,94.3,92.1,92.1
E06000042,Milton Keynes,utla,2021-05-22,80_84,4710.0,4353.0,0.0,4445.0,0.0,4353.0,0.0,94.4,92.4,92.4
E06000042,Milton Keynes,utla,2021-05-22,85_89,2637.0,2426.0,0.0,2511.0,0.0,2426.0,0.0,95.2,92.0,92.0
E06000042,Milton Keynes,utla,2021-05-22,90+,1594.0,1454.0,1.0,1493.0,0.0,1454.0,1.0,93.7,91.2,91.2
E06000042,Milton Keynes,utla,2021-05-21,18_24,23000.0,1649.0,47.0,3614.0,123.0,1649.0,47.0,15.7,7.2,7.2
E06000042,Milton Keynes,utla,2021-05-21,25_29,20763.0,1811.0,58.0,3877.0,140.0,1811.0,58.0,18.7,8.7,8.7
E06000042,Milton Keynes,utla,2021-05-21,30_34,25094.0,2382.0,88.0,5846.0,326.0,2382.0,88.0,23.3,9.5,9.5
E06000042,Milton Keynes,utla,2021-05-21,35_39,26194.0,3120.0,124.0,9502.0,871.0,3120.0,124.0,36.3,11.9,11.9
E06000042,Milton Keynes,utla,2021-05-21,40_44,25223.0,3929.0,127.0,16482.0,309.0,3929.0,127.0,65.3,15.6,15.6
E06000042,Milton Keynes,utla,2021-05-21,45_49,22233.0,4498.0,101.0,16594.0,66.0,4498.0,101.0,74.6,20.2,20.2
E06000042,Milton Keynes,utla,2021-05-21,50_54,20906.0,6053.0,417.0,17143.0,13.0,6053.0,417.0,82.0,28.9,28.9
E06000042,Milton Keynes,utla,2021-05-21,55_59,18383.0,6445.0,267.0,15694.0,7.0,6445.0,267.0,85.4,35.1,35.1
E06000042,Milton Keynes,utla,2021-05-21,60_64,15469.0,7680.0,307.0,13552.0,9.0,7680.0,307.0,87.6,49.6,49.6
E06000042,Milton Keynes,utla,2021-05-21,65_69,12830.0,10486.0,89.0,11624.0,2.0,10486.0,89.0,90.6,81.7,81.7
E06000042,Milton Keynes,utla,2021-05-21,70_74,11525.0,10469.0,20.0,10816.0,0.0,10469.0,20.0,93.8,90.8,90.8
E06000042,Milton Keynes,utla,2021-05-21,75_79,7410.0,6825.0,6.0,6987.0,1.0,6825.0,6.0,94.3,92.1,92.1
E06000042,Milton Keynes,utla,2021-05-21,80_84,4710.0,4353.0,2.0,4445.0,0.0,4353.0,2.0,94.4,92.4,92.4
E06000042,Milton Keynes,utla,2021-05-21,85_89,2637.0,2426.0,3.0,2511.0,0.0,2426.0,3.0,95.2,92.0,92.0
E06000042,Milton Keynes,utla,2021-05-21,90+,1594.0,1453.0,1.0,1493.0,0.0,1453.0,1.0,93.7,91.2,91.2
E06000042,Milton Keynes,utla,2021-05-20,18_24,23000.0,1602.0,67.0,3491.0,183.0,1602.0,67.0,15.2,7.0,7.0
E06000042,Milton Keynes,utla,2021-05-20,25_29,20763.0,1753.0,92.0,3737.0,141.0,1753.0,92.0,18.0,8.4,8.4
E06000042,Milton Keynes,utla,2021-05-20,30_34,25094.0,2294.0,122.0,5520.0,164.0,2294.0,122.0,22.0,9.1,9.1
E06000042,Milton Keynes,utla,2021-05-20,35_39,26194.0,2996.0,172.0,8631.0,673.0,2996.0,172.0,33.0,11.4,11.4
E06000042,Milton Keynes,utla,2021-05-20,40_44,25223.0,3802.0,205.0,16173.0,365.0,3802.0,205.0,64.1,15.1,15.1
E06000042,Milton Keynes,utla,2021-05-20,45_49,22233.0,4397.0,228.0,16528.0,133.0,4397.0,228.0,74.3,19.8,19.8
E06000042,Milton Keynes,utla,2021-05-20,50_54,20906.0,5636.0,515.0,17130.0,34.0,5636.0,515.0,81.9,27.0,27.0
E06000042,Milton Keynes,utla,2021-05-20,55_59,18383.0,6178.0,442.0,15687.0,21.0,6178.0,442.0,85.3,33.6,33.6
E06000042,Milton Keynes,utla,2021-05-20,60_64,15469.0,7373.0,643.0,13543.0,19.0,7373.0,643.0,87.5,47.7,47.7
E06000042,Milton Keynes,utla,2021-05-20,65_69,12830.0,10397.0,127.0,11622.0,7.0,10397.0,127.0,90.6,81.0,81.0
E06000042,Milton Keynes,utla,2021-05-20,70_74,11525.0,10449.0,22.0,10816.0,1.0,10449.0,22.0,93.8,90.7,90.7
E06000042,Milton Keynes,utla,2021-05-20,75_79,7410.0,6819.0,8.0,6986.0,1.0,6819.0,8.0,94.3,92.0,92.0
E06000042,Milton Keynes,utla,2021-05-20,80_84,4710.0,4351.0,3.0,4445.0,1.0,4351.0,3.0,94.4,92.4,92.4
E06000042,Milton Keynes,utla,2021-05-20,85_89,2637.0,2423.0,3.0,2511.0,0.0,2423.0,3.0,95.2,91.9,91.9
E06000042,Milton Keynes,utla,2021-05-20,90+,1594.0,1452.0,0.0,1493.0,0.0,1452.0,0.0,93.7,91.1,91.1
E06000042,Milton Keynes,utla,2021-05-19,18_24,23000.0,1535.0,17.0,3308.0,27.0,1535.0,17.0,14.4,6.7,6.7
E06000042,Milton Keynes,utla,2021-05-19,25_29,20763.0,1661.0,19.0,3596.0,94.0,1661.0,19.0,17.3,8.0,8.0
E06000042,Milton Keynes,utla,2021-05-19,30_34,25094.0,2172.0,30.0,5356.0,130.0,2172.0,30.0,21.3,8.7,8.7
E06000042,Milton Keynes,utla,2021-05-19,35_39,26194.0,2824.0,55.0,7958.0,183.0,2824.0,55.0,30.4,10.8,10.8
E06000042,Milton Keynes,utla,2021-05-19,40_44,25223.0,3597.0,57.0,15808.0,201.0,3597.0,57.0,62.7,14.3,14.3
E06000042,Milton Keynes,utla,2021-05-19,45_49,22233.0,4169.0,39.0,16395.0,53.0,4169.0,39.0,73.7,18.8,18.8
E06000042,Milton Keynes,utla,2021-05-19,50_54,20906.0,5121.0,74.0,17096.0,8.0,5121.0,74.0,81.8,24.5,24.5
E06000042,Milton Keynes,utla,2021-05-19,55_59,18383.0,5736.0,129.0,15666.0,6.0,5736.0,129.0,85.2,31.2,31.2
E06000042,Milton Keynes,utla,2021-05-19,60_64,15469.0,6730.0,290.0,13524.0,6.0,6730.0,290.0,87.4,43.5,43.5
E06000042,Milton Keynes,utla,2021-05-19,65_69,12830.0,10270.0,53.0,11615.0,1.0,10270.0,53.0,90.5,80.0,80.0
E06000042,Milton Keynes,utla,2021-05-19,70_74,11525.0,10427.0,3.0,10815.0,1.0,10427.0,3.0,93.8,90.5,90.5
E06000042,Milton Keynes,utla,2021-05-19,75_79,7410.0,6811.0,5.0,6985.0,1.0,6811.0,5.0,94.3,91.9,91.9
E06000042,Milton Keynes,utla,2021-05-19,80_84,4710.0,4348.0,0.0,4444.0,0.0,4348.0,0.0,94.3,92.3,92.3
E06000042,Milton Keynes,utla,2021-05-19,85_89,2637.0,2420.0,0.0,2511.0,0.0,2420.0,0.0,95.2,91.8,91.8
E06000042,Milton Keynes,utla,2021-05-19,90+,1594.0,1452.0,0.0,1493.0,0.0,1452.0,0.0,93.7,91.1,91.1
E06000042,Milton Keynes,utla,2021-05-18,18_24,23000.0,1518.0,10.0,3281.0,5.0,1518.0,10.0,14.3,6.6,6.6
E06000042,Milton Keynes,utla,2021-05-18,25_29,20763.0,1642.0,6.0,3502.0,4.0,1642.0,6.0,16.9,7.9,7.9
E06000042,Milton Keynes,utla,2021-05-18,30_34,25094.0,2142.0,17.0,5226.0,3.0,2142.0,17.0,20.8,8.5,8.5
E06000042,Milton Keynes,utla,2021-05-18,35_39,26194.0,2769.0,29.0,7775.0,46.0,2769.0,29.0,29.7,10.6,10.6
E06000042,Milton Keynes,utla,2021-05-18,40_44,25223.0,3540.0,27.0,15607.0,44.0,3540.0,27.0,61.9,14.0,14.0
E06000042,Milton Keynes,utla,2021-05-18,45_49,22233.0,4130.0,30.0,16342.0,15.0,4130.0,30.0,73.5,18.6,18.6
E06000042,Milton Keynes,utla,2021-05-18,50_54,20906.0,5047.0,66.0,17088.0,2.0,5047.0,66.0,81.7,24.1,24.1
E06000042,Milton Keynes,utla,2021-05-18,55_59,18383.0,5607.0,84.0,15660.0,2.0,5607.0,84.0,85.2,30.5,30.5
E06000042,Milton Keynes,utla,2021-05-18,60_64,15469.0,6440.0,190.0,13518.0,3.0,6440.0,190.0,87.4,41.6,41.6
E06000042,Milton Keynes,utla,2021-05-18,65_69,12830.0,10217.0,99.0,11614.0,2.0,10217.0,99.0,90.5,79.6,79.6
E06000042,Milton Keynes,utla,2021-05-18,70_74,11525.0,10424.0,10.0,10814.0,0.0,10424.0,10.0,93.8,90.5,90.5
E06000042,Milton Keynes,utla,2021-05-18,75_79,7410.0,6806.0,4.0,6984.0,0.0,6806.0,4.0,94.2,91.8,91.8
E06000042,Milton Keynes,utla,2021-05-18,80_84,4710.0,4348.0,1.0,4444.0,0.0,4348.0,1.0,94.3,92.3,92.3
E06000042,Milton Keynes,utla,2021-05-18,85_89,2637.0,2420.0,3.0,2511.0,0.0,2420.0,3.0,95.2,91.8,91.8
E06000042,Milton Keynes,utla,2021-05-18,90+,1594.0,1452.0,0.0,1493.0,0.0,1452.0,0.0,93.7,91.1,91.1
E06000042,Milton Keynes,utla,2021-05-17,18_24,23000.0,1508.0,23.0,3276.0,2.0,1508.0,23.0,14.2,6.6,6.6
E06000042,Milton Keynes,utla,2021-05-17,25_29,20763.0,1636.0,29.0,3498.0,1.0,1636.0,29.0,16.9,7.9,7.9
E06000042,Milton Keynes,utla,2021-05-17,30_34,25094.0,2125.0,36.0,5223.0,4.0,2125.0,36.0,20.8,8.5,8.5
E06000042,Milton Keynes,utla,2021-05-17,35_39,26194.0,2740.0,43.0,7729.0,19.0,2740.0,43.0,29.5,10.5,10.5
E06000042,Milton Keynes,utla,2021-05-17,40_44,25223.0,3513.0,58.0,15563.0,91.0,3513.0,58.0,61.7,13.9,13.9
E06000042,Milton Keynes,utla,2021-05-17,45_49,22233.0,4100.0,44.0,16327.0,30.0,4100.0,44.0,73.4,18.4,18.4
E06000042,Milton Keynes,utla,2021-05-17,50_54,20906.0,4981.0,68.0,17086.0,6.0,4981.0,68.0,81.7,23.8,23.8
E06000042,Milton Keynes,utla,2021-05-17,55_59,18383.0,5523.0,64.0,15658.0,6.0,5523.0,64.0,85.2,30.0,30.0
E06000042,Milton Keynes,utla,2021-05-17,60_64,15469.0,6250.0,366.0,13515.0,1.0,6250.0,366.0,87.4,40.4,40.4
E06000042,Milton Keynes,utla,2021-05-17,65_69,12830.0,10118.0,243.0,11612.0,0.0,10118.0,243.0,90.5,78.9,78.9
E06000042,Milton Keynes,utla,2021-05-17,70_74,11525.0,10414.0,23.0,10814.0,0.0,10414.0,23.0,93.8,90.4,90.4
E06000042,Milton Keynes,utla,2021-05-17,75_79,7410.0,6802.0,6.0,6984.0,0.0,6802.0,6.0,94.2,91.8,91.8
E06000042,Milton Keynes,utla,2021-05-17,80_84,4710.0,4347.0,6.0,4444.0,1.0,4347.0,6.0,94.3,92.3,92.3
E06000042,Milton Keynes,utla,2021-05-17,85_89,2637.0,2417.0,8.0,2511.0,1.0,2417.0,8.0,95.2,91.7,91.7
E06000042,Milton Keynes,utla,2021-05-17,90+,1594.0,1452.0,4.0,1493.0,0.0,1452.0,4.0,93.7,91.1,91.1
E06000042,Milton Keynes,utla,2021-05-16,18_24,23000.0,1485.0,12.0,3274.0,0.0,1485.0,12.0,14.2,6.5,6.5
E06000042,Milton Keynes,utla,2021-05-16,25_29,20763.0,1607.0,12.0,3497.0,1.0,1607.0,12.0,16.8,7.7,7.7
E06000042,Milton Keynes,utla,2021-05-16,30_34,25094.0,2089.0,17.0,5219.0,1.0,2089.0,17.0,20.8,8.3,8.3
E06000042,Milton Keynes,utla,2021-05-16,35_39,26194.0,2697.0,25.0,7710.0,40.0,2697.0,25.0,29.4,10.3,10.3
E06000042,Milton Keynes,utla,2021-05-16,40_44,25223.0,3455.0,36.0,15472.0,165.0,3455.0,36.0,61.3,13.7,13.7
E06000042,Milton Keynes,utla,2021-05-16,45_49,22233.0,4056.0,23.0,16297.0,41.0,4056.0,23.0,73.3,18.2,18.2
E06000042,Milton Keynes,utla,2021-05-16,50_54,20906.0,4913.0,22.0,17080.0,4.0,4913.0,22.0,81.7,23.5,23.5
E06000042,Milton Keynes,utla,2021-05-16,55_59,18383.0,5459.0,39.0,15652.0,4.0,5459.0,39.0,85.1,29.7,29.7
E06000042,Milton Keynes,utla,2021-05-16,60_64,15469.0,5884.0,80.0,13514.0,4.0,5884.0,80.0,87.4,38.0,38.0
E06000042,Milton Keynes,utla,2021-05-16,65_69,12830.0,9875.0,292.0,11612.0,0.0,9875.0,292.0,90.5,77.0,77.0
E06000042,Milton Keynes,utla,2021-05-16,70_74,11525.0,10391.0,8.0,10814.0,0.0,10391.0,8.0,93.8,90.2,90.2
E06000042,Milton Keynes,utla,2021-05-16,75_79,7410.0,6796.0,2.0,6984.0,0.0,6796.0,2.0,94.2,91.7,91.7
E06000042,Milton Keynes,utla,2021-05-16,80_84,4710.0,4341.0,0.0,4443.0,0.0,4341.0,0.0,94.3,92.2,92.2
E06000042,Milton Keynes,utla,2021-05-16,85_89,2637.0,2409.0,0.0,2510.0,0.0,2409.0,0.0,95.2,91.3,91.3
E06000042,Milton Keynes,utla,2021-05-16,90+,1594.0,1448.0,0.0,1493.0,0.0,1448.0,0.0,93.7,90.8,90.8
E06000042,Milton Keynes,utla,2021-05-15,18_24,23000.0,1473.0,60.0,3274.0,47.0,1473.0,60.0,14.2,6.4,6.4
E06000042,Milton Keynes,utla,2021-05-15,25_29,20763.0,1595.0,39.0,3496.0,66.0,1595.0,39.0,16.8,7.7,7.7
E06000042,Milton Keynes,utla,2021-05-15,30_34,25094.0,2072.0,61.0,5218.0,262.0,2072.0,61.0,20.8,8.3,8.3
E06000042,Milton Keynes,utla,2021-05-15,35_39,26194.0,2672.0,107.0,7670.0,621.0,2672.0,107.0,29.3,10.2,10.2
E06000042,Milton Keynes,utla,2021-05-15,40_44,25223.0,3419.0,138.0,15307.0,279.0,3419.0,138.0,60.7,13.6,13.6
E06000042,Milton Keynes,utla,2021-05-15,45_49,22233.0,4033.0,111.0,16256.0,106.0,4033.0,111.0,73.1,18.1,18.1
E06000042,Milton Keynes,utla,2021-05-15,50_54,20906.0,4891.0,124.0,17076.0,18.0,4891.0,124.0,81.7,23.4,23.4
E06000042,Milton Keynes,utla,2021-05-15,55_59,18383.0,5420.0,130.0,15648.0,8.0,5420.0,130.0,85.1,29.5,29.5
E06000042,Milton Keynes,utla,2021-05-15,60_64,15469.0,5804.0,209.0,13510.0,9.0,5804.0,209.0,87.3,37.5,37.5
E06000042,Milton Keynes,utla,2021-05-15,65_69,12830.0,9583.0,414.0,11612.0,2.0,9583.0,414.0,90.5,74.7,74.7
E06000042,Milton Keynes,utla,2021-05-15,70_74,11525.0,10383.0,14.0,10814.0,1.0,10383.0,14.0,93.8,90.1,90.1
E06000042,Milton Keynes,utla,2021-05-15,75_79,7410.0,6794.0,6.0,6984.0,0.0,6794.0,6.0,94.2,91.7,91.7
E06000042,Milton Keynes,utla,2021-05-15,80_84,4710.0,4341.0,5.0,4443.0,1.0,4341.0,5.0,94.3,92.2,92.2
E06000042,Milton Keynes,utla,2021-05-15,85_89,2637.0,2409.0,3.0,2510.0,0.0,2409.0,3.0,95.2,91.3,91.3
E06000042,Milton Keynes,utla,2021-05-15,90+,1594.0,1448.0,1.0,1493.0,0.0,1448.0,1.0,93.7,90.8,90.8
E06000042,Milton Keynes,utla,2021-05-14,18_24,23000.0,1413.0,96.0,3227.0,68.0,1413.0,96.0,14.0,6.1,6.1
E06000042,Milton Keynes,utla,2021-05-14,25_29,20763.0,1556.0,97.0,3430.0,73.0,1556.0,97.0,16.5,7.5,7.5
E06000042,Milton Keynes,utla,2021-05-14,30_34,25094.0,2011.0,109.0,4956.0,281.0,2011.0,109.0,19.8,8.0,8.0
E06000042,Milton Keynes,utla,2021-05-14,35_39,26194.0,2565.0,149.0,7049.0,408.0,2565.0,149.0,26.9,9.8,9.8
E06000042,Milton Keynes,utla,2021-05-14,40_44,25223.0,3281.0,192.0,15028.0,287.0,3281.0,192.0,59.6,13.0,13.0
E06000042,Milton Keynes,utla,2021-05-14,45_49,22233.0,3922.0,248.0,16150.0,100.0,3922.0,248.0,72.6,17.6,17.6
E06000042,Milton Keynes,utla,2021-05-14,50_54,20906.0,4767.0,345.0,17058.0,13.0,4767.0,345.0,81.6,22.8,22.8
E06000042,Milton Keynes,utla,2021-05-14,55_59,18383.0,5290.0,349.0,15640.0,15.0,5290.0,349.0,85.1,28.8,28.8
E06000042,Milton Keynes,utla,2021-05-14,60_64,15469.0,5595.0,418.0,13501.0,12.0,5595.0,418.0,87.3,36.2,36.2
E06000042,Milton Keynes,utla,2021-05-14,65_69,12830.0,9169.0,419.0,11610.0,1.0,9169.0,419.0,90.5,71.5,71.5
E06000042,Milton Keynes,utla,2021-05-14,70_74,11525.0,10369.0,29.0,10813.0,2.0,10369.0,29.0,93.8,90.0,90.0
E06000042,Milton Keynes,utla,2021-05-14,75_79,7410.0,6788.0,21.0,6984.0,2.0,6788.0,21.0,94.2,91.6,91.6
E06000042,Milton Keynes,utla,2021-05-14,80_84,4710.0,4336.0,12.0,4442.0,1.0,4336.0,12.0,94.3,92.1,92.1
E06000042,Milton Keynes,utla,2021-05-14,85_89,2637.0,2406.0,9.0,2510.0,1.0,2406.0,9.0,95.2,91.2,91.2
E06000042,Milton Keynes,utla,2021-05-14,90+,1594.0,1447.0,5.0,1493.0,0.0,1447.0,5.0,93.7,90.8,90.8
E06000042,Milton Keynes,utla,2021-05-13,18_24,23000.0,1317.0,72.0,3159.0,33.0,1317.0,72.0,13.7,5.7,5.7
E06000042,Milton Keynes,utla,2021-05-13,25_29,20763.0,1459.0,74.0,3357.0,26.0,1459.0,74.0,16.2,7.0,7.0
E06000042,Milton Keynes,utla,2021-05-13,30_34,25094.0,1902.0,96.0,4675.0,92.0,1902.0,96.0,18.6,7.6,7.6
E06000042,Milton Keynes,utla,2021-05-13,35_39,26194.0,2416.0,139.0,6641.0,417.0,2416.0,139.0,25.4,9.2,9.2
E06000042,Milton Keynes,utla,2021-05-13,40_44,25223.0,3089.0,169.0,14741.0,246.0,3089.0,169.0,58.4,12.2,12.2
E06000042,Milton Keynes,utla,2021-05-13,45_49,22233.0,3674.0,217.0,16050.0,60.0,3674.0,217.0,72.2,16.5,16.5
E06000042,Milton Keynes,utla,2021-05-13,50_54,20906.0,4422.0,302.0,17045.0,11.0,4422.0,302.0,81.5,21.1,21.1
E06000042,Milton Keynes,utla,2021-05-13,55_59,18383.0,4941.0,415.0,15625.0,11.0,4941.0,415.0,85.0,26.9,26.9
E06000042,Milton Keynes,utla,2021-05-13,60_64,15469.0,5177.0,513.0,13489.0,7.0,5177.0,513.0,87.2,33.5,33.5
E06000042,Milton Keynes,utla,2021-05-13,65_69,12830.0,8750.0,290.0,11609.0,5.0,8750.0,290.0,90.5,68.2,68.2
E06000042,Milton Keynes,utla,2021-05-13,70_74,11525.0,10340.0,47.0,10811.0,0.0,10340.0,47.0,93.8,89.7,89.7
E06000042,Milton Keynes,utla,2021-05-13,75_79,7410.0,6767.0,22.0,6982.0,1.0,6767.0,22.0,94.2,91.3,91.3
E06000042,Milton Keynes,utla,2021-05-13,80_84,4710.0,4324.0,13.0,4441.0,1.0,4324.0,13.0,94.3,91.8,91.8
E06000042,Milton Keynes,utla,2021-05-13,85_89,2637.0,2397.0,3.0,2509.0,1.0,2397.0,3.0,95.2,90.9,90.9
E06000042,Milton Keynes,utla,2021-05-13,90+,1594.0,1442.0,2.0,1493.0,1.0,1442.0,2.0,93.7,90.5,90.5
E06000042,Milton Keynes,utla,2021-05-12,18_24,23000.0,1245.0,62.0,3126.0,8.0,1245.0,62.0,13.6,5.4,5.4
E06000042,Milton Keynes,utla,2021-05-12,25_29,20763.0,1385.0,47.0,3331.0,6.0,1385.0,47.0,16.0,6.7,6.7
E06000042,Milton Keynes,utla,2021-05-12,30_34,25094.0,1806.0,83.0,4583.0,18.0,1806.0,83.0,18.3,7.2,7.2
E06000042,Milton Keynes,utla,2021-05-12,35_39,26194.0,2277.0,98.0,6224.0,39.0,2277.0,98.0,23.8,8.7,8.7
E06000042,Milton Keynes,utla,2021-05-12,40_44,25223.0,2920.0,132.0,14495.0,86.0,2920.0,132.0,57.5,11.6,11.6
E06000042,Milton Keynes,utla,2021-05-12,45_49,22233.0,3457.0,160.0,15990.0,22.0,3457.0,160.0,71.9,15.6,15.6
E06000042,Milton Keynes,utla,2021-05-12,50_54,20906.0,4120.0,235.0,17034.0,7.0,4120.0,235.0,81.5,19.7,19.7
E06000042,Milton Keynes,utla,2021-05-12,55_59,18383.0,4526.0,358.0,15614.0,9.0,4526.0,358.0,84.9,24.6,24.6
E06000042,Milton Keynes,utla,2021-05-12,60_64,15469.0,4664.0,441.0,13482.0,4.0,4664.0,441.0,87.2,30.1,30.1
